Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
CYBA	27.827223588741578	3.948310882726296e-06	9.013429700852315e-05	5.8082593367124495	0.1213207333903936	0.4981732614843039	21.939847036090573	6.713828558380146e-05	0.0012269097531595	18.525109987181533	3	9.460544688238024e-09	2.0451725948521866e-07
SMPDL3A	38.99921584144886	1.736329219126828e-08	6.031856722097112e-07	11.040548010712843	0.0115086255975834	0.1012450848371702	5.493002023349897	0.1390577735057426	0.5444009663465345	18.510921958503864	3	9.639138766695618e-09	2.0761897252491016e-07
ADRBK1	13.469770745620835	0.0037233785104666	0.037777516569687	25.028374287949852	1.5231005126563986e-05	0.0003562280713581	17.016840013748048	0.0007011286284342	0.0097771711215816	18.50499501577291	3	9.71473439393854e-09	2.0886678946967867e-07
SGK1							39.80216413281681	1.1735194431519227e-08	4.6228446857860184e-07	39.80216413281681	1	1.1735194431519227e-08	2.5139252563897617e-07
CPPED1	19.89868935334696	0.0001781491437875	0.0028186369482426	22.57310306312411	4.956181748090986e-05	0.0010204651137736	12.457026494698106	0.0059708372929119	0.0575154678909995	18.309606303723058	3	1.2565917296837991e-08	2.682165560200528e-07
ACTR2	21.92546731435802	6.760236363502973e-05	0.0011893054358397	18.07109604472077	0.00042524568236800003	0.0068752808645944	14.691717945158342	0.0020999796848841	0.0246637985264125	18.229427101412377	3	1.3964040138313811e-08	2.9592253518917714e-07
TLR2	28.998704612370663	2.240833026554136e-06	5.466948360967188e-05	4.0749526644592855	0.2534835113404622	0.72379507564501	21.57416143479983	7.998795529121742e-05	0.0014157308730214	18.21593957054326	3	1.421397761609248e-08	3.0068029572503323e-07
SLC37A3	16.233426335508057	0.0010156220170469	0.0124048202540712				31.23435517010698	7.587403128265838e-07	2.1637991343820665e-05	23.733890752807522	2	1.5092681833664725e-08	3.1756399053929784e-07
MIB2	39.28129951973687	1.513104550043393e-08	5.31415619993262e-07							39.28129951973687	1	1.513104550043393e-08	3.178057070028974e-07
FMNL1	20.96762824347605	0.0001069184552648	0.0017984809632965	11.21442420055009	0.0106211490576592	0.0944145685605206	22.27883113431016	5.7072053508006116e-05	0.0010640837379651	18.153627859445432	3	1.5427665781699255e-08	3.234612550861591e-07
SMC1B	36.318321751203975	6.41325892542732e-08	2.0915077067005835e-06	15.90072484665201	0.0011883841190666	0.0163589562447517	2.234603072872004	0.5251648430824234	0.9478996026682928	18.151216556909333	3	1.5476648642063753e-08	3.2391392954407764e-07
SAMSN1	21.475069541742133	8.38734401711995e-05	0.0014411801870277	17.57109320432068	0.0005391521047328	0.0084156636304633	15.373523892596927	0.0015237331933209	0.018927944600222	18.139895546219915	3	1.5708697395244388e-08	3.2761084073856237e-07
FTL	12.069431474410276	0.0071490628373516	0.0631753128889659	17.79715870318795	0.00048431414565999997	0.0076255737051957	24.501950966919132	1.9622666034583452e-05	0.00041215740857699994	18.12284704817245	3	1.606468673254431e-08	3.3385750546983557e-07
NQO1	18.39300313574796	0.0003649293455401	0.0052301084679206	13.872594886055445	0.0030838034260309	0.0360042768334826	21.693054372901123	7.556196729346522e-05	0.0013515713019064	17.98621746490151	3	1.922303424009976e-08	3.9739926554052384e-07
CASP1	28.991310691090373	2.248863863701959e-06	5.472615920095021e-05	13.491157047183078	0.0036863399260535	0.0412402146216545	11.309004234701176	0.0101671085775385	0.0891956735173314	17.93049065765821	3	2.068197421087614e-08	4.2681386569565507e-07
ASGR2	28.752661097636558	2.524081641599215e-06	6.0959432694340736e-05	24.640390071673504	1.8358222662849414e-05	0.0004172165886302	0.3622299253636002	0.9479294786433992	1.0	17.91842703155789	3	2.1012016483846526e-08	4.313664842386895e-07
PDE9A				38.211672623460075	2.5493438313991857e-08	1.0292797692470344e-06				38.211672623460075	1	2.5493438313991857e-08	5.188638692994039e-07
PRDX5	12.93657689352576	0.0047757884188199	0.0461130507146478	25.073028298398963	1.4907040124460581e-05	0.0003509224070992	15.143157511507859	0.0016983088929524	0.0206654798464552	17.71758756781086	3	2.7342845995253832e-08	5.55548374388104e-07
C1QC	25.156273322290698	1.4321328838967135e-05	0.0002890797913852	14.163687391614252	0.0026906045486189	0.0323006629117426	13.68889792907252	0.0033607060220233	0.0361186706655668	17.669619547659156	3	2.911619322027803e-08	5.87540929743665e-07
MAST2	30.04327518408585	1.3514311869695346e-06	3.4461495267723135e-05	16.5341481207597	0.0008810528705145	0.012785881717287	5.916198238615405	0.1157593116979487	0.4903545069581727	17.49787384782032	3	3.645546471470901e-08	7.306540173753118e-07
GRB2	11.315318244579425	0.0101374886725647	0.0831464853657406	17.68841971709953	0.0005099622846485	0.008011950937294001	23.419970911688672	3.300890539536813e-05	0.0006501598409002	17.474569624455878	3	3.7583698392409305e-08	7.494557057170996e-07
EMILIN2	44.47145029390601	1.1983501925580175e-09	5.061577817729637e-08	3.4494822467928428	0.3273734505056706	0.8102492900015348	4.2617579171015265	0.2345510236128218	0.7050458916437672	17.394230152600127	3	4.174587199624295e-08	8.296553552194502e-07
ASAH1	17.78242094337511	0.0004877137160707	0.0066329065385624	18.056575764318595	0.0004281886045351	0.0069074085825354	16.260485662844513	0.0010027206928915	0.0133397428315826	17.36649412351274	3	4.328667398681876e-08	8.573951757020633e-07
ASPSCR1	0.6381794176213459	0.8876390991665383	1.0	6.108006212875322	0.1064721085559633	0.4624242358978047	45.25903147550128	8.151079051725293e-10	3.750978378166676e-08	17.335072368665983	3	4.5100599376341975e-08	8.918304140890366e-07
SKAP2	17.34734451543891	0.0005994999183763	0.0079282830584729	17.977378719162633	0.0004446001034366	0.0070618130715087	16.560166798577715	0.0008702785452502	0.0117632843686424	17.294963344393086	3	4.752616173607375e-08	9.3354960553002e-07
CCL2							36.74033349688885	5.221815483609059e-08	1.81046780671432e-06	36.74033349688885	1	5.221815483609059e-08	1.022317352544323e-06
IL1F10	18.706111531123398	0.0003144422155072	0.0046311397270105	25.70610389131314	1.0988852626258984e-05	0.0002710458632422				22.206107711218273	2	6.123366790906881e-08	1.1948648894797669e-06
ACTB	12.424611361432873	0.0060615351058952	0.0557219545496868	23.214807096643554	3.642647860085766e-05	0.0007742769436717	15.10395128113986	0.0017299360374552	0.0209746975367631	16.914456579738758	3	7.805202178167522e-08	1.5081130025625973e-06
DHX58	3.4547814595665898	0.3266743425465307	0.7988149952400246				40.21244304800817	9.605555248021855e-09	3.874368180516864e-07	21.83361225378738	2	8.604667822948862e-08	1.6464433172551824e-06
SLC36A2	35.345433905882786	1.0297858274077923e-07	3.2057099068785432e-06							35.345433905882786	1	1.0297858274077923e-07	1.942139937655047e-06
CBLB	39.861547702611496	1.1399975015086543e-08	4.124640016779237e-07				3.3317736987520568	0.3432447644084224	0.8301505004469347	21.59666070068178	2	1.0680649757269733e-07	2.004741006027216e-06
CNTLN	34.791554997066626	1.3482520785788924e-07	4.17001320303691e-06	9.159039388797094	0.027249424169257006	0.1923160043664263	5.849804139680263	0.1191506735029307	0.4994954114052467	16.600132841847994	3	1.1744421922760587e-07	2.200915835762978e-06
VAMP5	26.223148544743733	8.564498422631802e-06	0.0001824809130582	13.134593641295648	0.0043543976711259	0.0470392107163337	10.271658877490394	0.0163926291369068	0.127660751832342	16.543133687843262	3	1.2646111383553955e-07	2.358679291964125e-06
FBXO28	42.30457865890663	3.4572886002936236e-09	1.3585443893284945e-07				0.4629374999394276	0.9269550826324526	1.0	21.383758079423032	2	1.2967426939442385e-07	2.4148003710063976e-06
TXNDC12	11.951973499919387	0.0075495028415801	0.0658640884850502	26.49646985067553	7.506690959291248e-06	0.0001903538791677	10.919780042132022	0.0121676588545272	0.1026544818693614	16.45607446424231	3	1.4157700383373464e-07	2.6281759345901285e-06
DOCK2	15.96066818704824	0.001155234713579	0.0139150633590401	18.61775565003144	0.0003279401677705	0.005511682773204	14.637332386796404	0.0021543269850063	0.0251561780809738	16.405252074625366	3	1.512168820385376e-07	2.79834057919516e-06
GMIP	27.947587196033826	3.725212238621032e-06	8.524423614295572e-05	7.321347122257	0.0623309349754628	0.3304957205192003	13.840960327438806	0.0031298233390008	0.0339254084411612	16.369964881909876	3	1.5829068802649938e-07	2.9246677904896168e-06
SLC16A3	22.58066221538315	4.938246490960775e-05	0.0008899982585588				19.674722961541605	0.0001982333378242	0.0032265503410493	21.127692588462374	2	1.6371483257862894e-07	3.0201683233109003e-06
LY86							34.34880085297554	1.672173154142621e-07	5.460993875012869e-06	34.34880085297554	1	1.6721731541426207e-07	3.0799762535415093e-06
NAA20	4.229312960688897	0.23774343935544603	0.6936957080158298	10.64132707717168	0.0138322117922348	0.1187237465825191	33.65635222119803	2.3413264234516296e-07	7.384295548605701e-06	16.175664086352867	3	2.0354795399522976e-07	3.731712489912546e-06
PRAM1	19.252328894191184	0.0002424422165553	0.0036956056793840003	8.028562902656953	0.0454250702337584	0.2682083191007941	21.173028215664555	9.691489126854333e-05	0.0016714929458308	16.15130667083757	3	2.100600223092333e-07	3.845138953261122e-06
HSF4	26.742793027000623	6.66550834786772e-06	0.0001455783463311				14.606525058102793	0.0021857290816652	0.0254348519802062	20.674659042551703	2	2.4711987495001386e-07	4.495680801975252e-06
ZYX	18.430112785307216	0.0003585477582982	0.0051463411774906	7.917158772636635	0.0477551720201159	0.2781036488230282	21.659838845530142	7.677331607938313e-05	0.0013684032605416	16.00237013449133	3	2.546257483843224e-07	4.618020666632842e-06
HCST	17.303217291608345	0.0006121714067552	0.0080624992417155				23.936550756032734	2.5753595967565038e-05	0.0005193812860072	20.61988402382054	2	2.597185772045123e-07	4.695981919638161e-06
ASXL1	30.903657061015267	8.906931643536651e-07	2.3591066463599284e-05	5.130405916429753	0.16249347008814402	0.5827991604600581	11.878059538377366	0.0078127667346516	0.0721025072211607	15.970707505274131	3	2.652472295474261e-07	4.788623647936358e-06
SERPINB8	22.22324000545732	5.861323003618137e-05	0.001042641279382	2.670667493286406	0.4452350833255777	0.8933131446957107	22.753304847504698	4.545778072974265e-05	0.0008666941094311	15.882404115416143	3	2.972491958315794e-07	5.341902341502168e-06
PLCG2	16.33649406762002	0.0009673457219967	0.0119214791548909	18.576031149482752	0.0003345131782912	0.0055703381094714	12.521772801983204	0.0057936743105897	0.0562369690512085	15.81143267302866	3	3.257240134703927e-07	5.7920097132141254e-06
ADA	20.544670460351227	0.0001308719617474	0.0021671854390917	4.970142904947383	0.1739965282446909	0.6036835859934618	21.812458100236782	7.13625162094182e-05	0.0012901323466145	15.775757155178466	3	3.410437330162491e-07	6.037188836702314e-06
HERC5	16.886015945918196	0.0007459322440504	0.0095359978079406	24.92664972538309	1.5995466692019538e-05	0.000369326638285	5.3930279506302305	0.1451785793407348	0.5582179784449676	15.735231207310505	3	3.593152048737841e-07	6.351124510661431e-06
HIST1H1T	2.017279226591255	0.5688280934240264	0.9682094372003488				38.278055265271	2.4681536800961985e-08	9.254662169368115e-07	20.147667245931128	2	3.985146014204524e-07	6.9813854248842205e-06
KYNU	25.13754687795127	1.4451054835498053e-05	0.000291085533115	4.267637583677916	0.2339767225530959	0.6944352254173407	17.519377403558153	0.0005525403654367	0.0079233975349595	15.641520621729114	3	4.053697177414556e-07	7.090971763746615e-06
NPTN	15.827373950482974	0.0012302354365576	0.0146710166240234	7.6786322553597826	0.0531419745866363	0.2991098522878664	23.38431588332467	3.357900803020739e-05	0.0006575510199184	15.630107363055807	3	4.1136459101022255e-07	7.185208698221393e-06
LPCAT2	22.631486863666826	4.819324837346204e-05	0.0008702012531162	10.434431131861906	0.0152123494875072	0.1272449649840454	13.644230039311488	0.0034316778784648	0.0366480029974447	15.57004934494674	3	4.4438971725791037e-07	7.750602369579335e-06
FSCN1	15.885348896388875	0.0011970383264979	0.0143285936010763	19.41558133423405	0.0002242986418164	0.003953673864408	11.254118129094927	0.0104282094391578	0.0911702870138465	15.518349453239287	3	4.7491664988761815e-07	8.246533604876775e-06
ADAMTS12							32.15491366609441	4.854439401912518e-07	1.4497446756626053e-05	32.15491366609441	1	4.854439401912518e-07	8.416971543638637e-06
AMICA1	16.303718008798807	0.000982445359875	0.0120456344123809	8.890930452031101	0.0307767300164931	0.2076782706154958	21.178658296449672	9.665423435957383e-05	0.0016698420966831	15.457768919093194	3	5.133428879057699e-07	8.848804153769284e-06
PARP4	8.835334992304976	0.031562234829829	0.1974029403446839	4.909707516277911	0.1785294643618	0.6094626542006278	32.6227460360156	3.868204040551397e-07	1.1831328612248441e-05	15.455929514866162	3	5.145566417097542e-07	8.8439422793864e-06
PIK3C2B	13.257870707564244	0.0041108691355518	0.0410573054913245				26.44158091407268	7.708110038282619e-06	0.000178983729421	19.849725810818466	2	5.218458185366589e-07	8.956207262984021e-06
UBL5	33.256663336624825	2.843163471267076e-07	8.311052244667292e-06	10.012158404964158	0.0184630667922588	0.1447208066243544	2.9992495984375234	0.3917408879019682	0.8653686993496676	15.422690446675505	3	5.369869004770368e-07	9.202710287160813e-06
NUCKS1	16.804558498006934	0.0007752545944730001	0.0098844960795319	21.508784617689482	8.253078690739275e-05	0.0016207880352709	7.807122548354509	0.0501707104546905	0.2915776536413818	15.37348855468364	3	5.719809747065835e-07	9.774096858244723e-06
IRAK1BP1	32.62575069877794	3.862564930437496e-07	1.1022104926498427e-05	6.596827828208934	0.0859210813078222	0.4055856659775516				19.611289263493443	2	6.473314379783447e-07	1.1045734854392393e-05
GCFC2	2.042609425075602	0.5636102234698293	0.9667074816867124	2.41606367270808	0.4906513802488134	0.9198281517660636	41.3420502976071	5.5331412188486165e-09	2.305247806568864e-07	15.266907798463595	3	6.557307184090318e-07	1.1172933350413257e-05
CACNA1A							31.43785028810332	6.874363813690454e-07	1.982793710820574e-05	31.43785028810332	1	6.87436381369044e-07	1.1679504611622047e-05
SIPA1L2	31.378688355880428	7.074474463403944e-07	1.900001713028488e-05							31.378688355880428	1	7.074474463403944e-07	1.1985051651826884e-05
MAGI3	6.942481202210844	0.0737538649475844	0.3532228057529668				32.04688644349904	5.115733411845796e-07	1.5188177437397894e-05	19.49468382285494	2	7.192031249658793e-07	1.2132064126564224e-05
GMFB	11.804451673643346	0.0080839465590733	0.0696396043202112	25.092342350146776	1.4769053780509274e-05	0.0003511051041833	8.60815379231796	0.0349809132939005	0.2251409829545132	15.168315938702696	3	7.439805622666039e-07	1.2496548506821865e-05
ARPC2	19.69959398505693	0.0001958961931083	0.0030791027861026	7.950328908524294	0.0470494893345991	0.2755483463704606	17.68946818589289	0.0005097086484956	0.0073929661280367	15.113130359824705	3	7.984175748417722e-07	1.3278885826306547e-05
PTPRE	13.68103371030758	0.0033730949913462	0.0345526012575087	16.97148127034619	0.0007163514102986	0.0107408125357435	14.619876669728436	0.0021720643572637	0.025334077825965997	15.09079721679407	3	8.215541097249622e-07	1.3606270794814674e-05
PSAT1	18.59050729089517	0.0003322179856315	0.0048408906477742	9.426357547563338	0.0241278365235937	0.1766685659128791	17.149038308855598	0.0006585713699663	0.0092731245473423	15.055301049104704	3	8.597023914489401e-07	1.4198297177211896e-05
EPB41L3	11.639276235575993	0.008726759953080998	0.0739807024139179	14.296555979466493	0.0025280596764528	0.0306034962842964	19.223030163306845	0.0002458496678321	0.0039073501367857	15.05295412611644	3	8.622856815061775e-07	1.42210992800705e-05
EIF4G3	2.9146281389798374	0.4049759934958307	0.8694379367751959	28.53495411805308	2.8043494162041147e-06	7.735508866758447e-05	13.677922819029734	0.0033780082399596	0.036227707014143996	15.042501692020886	3	8.738845989169917e-07	1.4392319473806995e-05
HMGN1	12.763749547797275	0.005176389971868	0.0491885302777707	14.594788623332636	0.0021978111319224	0.0273854845696616	17.53598144260791	0.0005482062557666	0.0078723973523141	14.964839871245935	3	9.650482256628702e-07	1.5827593992320997e-05
HLA-DMA	28.705472546273263	2.5823562327643156e-06	6.189907889936065e-05	10.0424900647926	0.0182083859541648	0.1430347883595102	6.082018527564875	0.1076873198898475	0.4703306413135534	14.943327046210248	3	9.919278105088257e-07	1.6223438947810324e-05
DDAH2	26.20722815904569	8.630504720952223e-06	0.0001834795549101	6.524569971412675	0.08869854506752901	0.4146341430808745	12.040292490885687	0.0072464022548075	0.0677401444392166	14.924030207114685	3	1.0166692945992918e-06	1.6559386237791494e-05
ALDH2	10.596917531587284	0.0141176583166017	0.1072584056573517	20.95037696794017	0.0001078040360996	0.0020448812831819	13.099248203800592	0.0044268180756867	0.0451330374604757	14.882180901109347	3	1.07244805545437e-06	1.7396019555209778e-05
SPTBN1	9.5828339476326	0.0224662796075979	0.1547461845385408	16.46888742818826	0.0009086638297476	0.0131338269951726	18.522105873287035	0.0003432027054644	0.0052966222410391	14.857942416369298	3	1.1061305943717902e-06	1.7893289026602483e-05
HMGB3	16.370223640513018	0.0009520474586107	0.0117935801462019	14.555052339986249	0.002239211363101	0.0277577710482527	13.410725572553975	0.0038275619380752	0.040197341349662005	14.778667184351086	3	1.2237872687680164e-06	1.9635392745158472e-05
PPP1R18	13.178047148172539	0.0042669696522514	0.0423516615173773	13.611683551837663	0.0034843232760362	0.0395930885470341	17.41119761586634	0.0005816242070229	0.008305167097179	14.733642771958847	3	1.2960482042468291e-06	2.0682550627825575e-05
STK4	14.368015615199852	0.0024447046024863	0.0263073262947693	10.37037472941077	0.0156665014259311	0.129544400234788	19.315021771523696	0.00023530806767	0.0037575061152866	14.684470705378105	3	1.3798025731769458e-06	2.190089319170119e-05
DPYD	14.065786225600805	0.0028169603438387	0.0296802371172814	12.844893344767387	0.004984326155717999	0.0522811685448103	16.84059480370881	0.0007621439018271	0.0104836207365462	14.583758124692336	3	1.5684490642486554e-06	2.469628519938795e-05
PHIP	20.459360612586227	0.000136315496973	0.0022495576333517	0.2697520731835145	0.965613151779412	1.0	23.012032806203198	4.015047492496022e-05	0.0007727821447534	14.580381830657648	3	1.5751975344194053e-06	2.4736667788193186e-05
NEK6	6.703330606843232	0.0819794792175446	0.3777122761834779	27.624001229975978	4.355648940879946e-06	0.0001165862033175	9.401670600949897	0.0244007593266328	0.1739671038188948	14.576334145923035	3	1.5833258966749822e-06	2.479844864659823e-05
FAM49B	12.413826041114485	0.0060920134672371	0.0559484914979593	18.48493468163448	0.0003493228391781	0.0057902664191293	12.78487623807518	0.0051256902943435	0.0508749887646413	14.561212320274715	3	1.6140621442155301e-06	2.524640853882096e-05
NAIP	12.802383619669461	0.0050840486494576	0.0484070093853028	3.4970749279919517	0.3211416910398343	0.8050263618261821	27.32257804401767	5.038260280523163e-06	0.0001241054673479	14.540678863893024	3	1.6567462947034515e-06	2.5879821578425782e-05
RASSF6				29.60135423768683	1.673920182421101e-06	4.937722921778489e-05				29.60135423768683	1	1.673920182421101e-06	2.6044876522538846e-05
IDI1	11.589899733131588	0.0089285341402429	0.0753580856836704	16.275550876304447	0.0009956085856798	0.0141083593111928	15.586669162101273	0.0013781234474145	0.017483861881735	14.484039923845767	3	1.7803692813307331e-06	2.759222378995533e-05
TBCB	8.894075962550385	0.030732863745172995	0.1941150840505394	24.48209792382275	1.981097699317161e-05	0.0004474185335301	9.915898410534707	0.0192947255796258	0.1452340533592059	14.430690765635948	3	1.9051523525633332e-06	2.944892361968813e-05
ARPC4	17.937238483148512	0.0004531554389836	0.0062247196976728	9.651862210271421	0.0217694912021868	0.1635427369212106	15.524644689811494	0.0014190084880065	0.0179351334988491	14.371248461077142	3	2.054411377765329e-06	3.1632050184993515e-05
SEC24B	41.63150953510797	4.80356102171096e-09	1.8496603645046055e-07	1.0451823262533204	0.7903209753902909	1.0	0.3605140003127335	0.9482729689776672	1.0	14.345735287224672	3	2.1219744670853542e-06	3.2587465030239364e-05
PLIN3	11.476910831377847	0.009407742954785	0.0785726824481527	19.274672274824532	0.0002398752951591	0.004197527259359	12.27072800099642	0.0065110259951449	0.0619526571192176	14.340770369066265	3	2.135375943845448e-06	3.275073999477617e-05
MAPKAPK3	9.462272394133333	0.0237361244949274	0.1601562010255907	12.788596109781615	0.0051168143728669	0.0532841750327223	20.67922950951482	0.0001227225133774	0.0020846354453573	14.310032671143254	3	2.2202302685526704e-06	3.4008060784501724e-05
RAC2	17.38628727325091	0.0005885339557357	0.0078373105105472	18.04763304164736	0.000430011154331	0.0069213599384199	7.3842270605172455	0.0606089735109807	0.3311415260794222	14.272715791805176	3	2.3277461237379545e-06	3.5379945903857724e-05
FAM129A	19.240928961600897	0.0002437624108198	0.0037098317380014	8.493545530244855	0.0368403522514381	0.23499137309897897	15.056970552519722	0.0017686052437476	0.0213413104740186	14.263815014788491	3	2.354142985407024e-06	3.5689411285176994e-05
NUP50	27.436362500221747	4.7688691399671415e-06	0.0001075856877976	6.076690442903383	0.1079381010725117	0.465434759218999	9.271753485370608	0.0258876919177796	0.1809993045411609	14.261602142831912	3	2.3607515390109487e-06	3.574377330192633e-05
MYO1F	11.54690206819476	0.0091079877173595	0.0766029703807397	15.633772035965354	0.0013478574934238	0.0182415095598772	15.257140310277519	0.0016095823232506	0.0199454240398892	14.145938138145876	3	2.7329932484993653e-06	4.1064352177261744e-05
GAPDH	12.762223180490407	0.0051800720924556	0.0491747833885789	16.869551023414616	0.0007517689044102	0.0112252765953983	12.745363768276384	0.0052209155215342	0.0516177233789191	14.125712657393803	3	2.8038097387994307e-06	4.2074936752922936e-05
CCDC78	1.806050966492608	0.6136190637147174	0.9853256712270492				34.15356128742733	1.8386785918270523e-07	5.9094546233832e-06	17.979806126959968	2	2.806899637510021e-06	4.2067919155330795e-05
NR2C2	12.61775527319474	0.0055405634637798	0.0519793762140132	7.470819206326796	0.058312990920516	0.3180588568925054	21.949436236626067	6.683057764186934e-05	0.0012234950597582	14.012670238715868	3	3.234385315038747e-06	4.8108938805450535e-05
PXK	12.250366790398665	0.006572916797013001	0.0595100342301802	19.879314745793646	0.0001798034240158	0.0032485983634062	9.882493085378686	0.0195918556855592	0.1467070613613919	14.004058207190333	3	3.2697522286358858e-06	4.8573894602536876e-05
CNGB3	27.990652240559907	3.6484822796479134e-06	8.409050023380814e-05							27.990652240559907	1	3.6484822796479125e-06	5.392912869604571e-05
FBXO39				13.611209620631607	0.0034850957599466	0.0395396971069616	21.74718851643177	7.362839673757635e-05	0.0013263592323331	17.679199068531688	2	3.6724072327570808e-06	5.4215000658367636e-05
PRKAR1A	15.568957383084447	0.0013896778516293	0.0162689026146786	13.385014913419793	0.0038738248675299	0.0429388532479129	12.62296630923768	0.0055271391033126	0.0540123130134529	13.858979535247308	3	3.9264701536102585e-06	5.7463501938665004e-05
APPL1	12.110121153095927	0.0070152961142018	0.0623957877021962	12.96927105307024	0.0047035319874317	0.0501363210518716	16.489187574986676	0.0008999842385744	0.0120841385030876	13.856193260384282	3	3.940283128130284e-06	5.75943732881837e-05
HYOU1	13.152750643336098	0.0043176523809695	0.042634038134641	15.681534339056453	0.0013178415891936	0.0179023330171098	12.516205676068315	0.0058087009507697	0.056274917153677	13.78349688615362	3	4.31817145111241e-06	6.303997211037561e-05
NPC2	10.458657922719699	0.0150439828312769	0.1130420904281217	9.257531421274738	0.0260557642354126	0.187368167292863	21.437747262705532	8.538512950935231e-05	0.0015007622415845	13.717978868899989	3	4.689349979166092e-06	6.829010283699388e-05
SQRDL	10.924506350944347	0.0121411816021689	0.0955744246318518	17.631483356214602	0.0005239258953036	0.008195697933678999	12.515116215457306	0.0058116460996593	0.0562496224789206	13.690368640872085	3	4.855068845573384e-06	7.044317680847272e-05
YD002	15.467446754729188	0.0014577779804227	0.0169215197049554				19.11690281588353	0.0002585960876106	0.0040970685304705	17.292174785306358	2	5.186813127500326e-06	7.498051984436598e-05
MYO18A	14.874713317807105	0.0019269062395570003	0.0214329199824509	13.057385944046171	0.0045141342834141	0.0484749605738992	12.970957590252421	0.0046998341027875	0.0473443984642997	13.634352284035229	3	5.209291636012778e-06	7.521352087405507e-05
SEMA3D	19.09872614387116	0.0002608442210409	0.0039635093365141	15.46640006370153	0.0014584971491509	0.0194475256400632				17.282563103786345	2	5.2314218241912575e-06	7.544093057446541e-05
PCDHGA3				5.288191606822764	0.1518704576315043	0.5596980098433871	29.179597065706943	2.053029017012041e-06	5.455345345992101e-05	17.233894336264857	2	5.463210656659761e-06	7.849631350546982e-05
DPYS	10.109988540700645	0.0176539619536271	0.1290138622037935	15.183572128737865	0.0016663074268191	0.0218159488652566	15.492322691656632	0.0014407892258604	0.0180750311308691	13.59529445369838	3	5.471287659556294e-06	7.851696186195771e-05
RGS19	15.070779450246075	0.0017571511883232	0.019937947448098	11.475020472831547	0.0094159724766866	0.0859207488497654	14.182824616797507	0.0026665696758811	0.029995945998467003	13.576208179958375	3	5.604016463012087e-06	8.03242359698399e-05
CPNE7	26.935391101065488	6.0738565548542625e-06	0.0001351186465149							26.935391101065488	1	6.073856554854264e-06	8.68480698441979e-05
CRABP2	26.818727582483557	6.4256709731963446e-06	0.0001409824560434							26.818727582483557	1	6.4256709731963225e-06	9.154645693740544e-05
MUL1	1.682408173996945	0.6408519176100136	0.9937713385160618	37.22059357413208	4.1325019702701786e-08	1.6056769752227198e-06	1.3708776061627626	0.7123751532111697	1.0	13.424626451430598	3	6.777630311868852e-06	9.644461905878359e-05
ARHGAP26	20.39163791262344	0.0001407968434954	0.0023076241631360002				13.403259889051759	0.0038409387943099	0.0402960252368845	16.897448900837606	2	7.369485332280873e-06	0.00010423943068686759
CBL	13.850692413507645	0.0031155937349134	0.0322943921409187	14.112191176746302	0.0027563512792159995	0.032925868917180995	12.056462234113585	0.0071922263034974	0.067420462126489	13.339781941455842	3	7.537445576036763e-06	0.00010648780637590768
EVI2B	11.205710984739687	0.0106639701442235	0.0861382862197263	0.3687553022148558	0.9466185261618412	1.0	28.42020434593305	2.9643571531576687e-06	7.617043608773667e-05	13.331556877629199	3	7.615437198994548e-06	0.00010733318817414843
ABHD16B	12.322324543845935	0.0063567582464078	0.0579910542973919				21.388473083933853	8.742255378291909e-05	0.0015286112858346	16.855398813889888	2	7.650018769547285e-06	0.00010769222851178172
SET	12.04394047327805	0.0072341447550971	0.0638095491369564	14.428896642651859	0.0023758426490945	0.0292507918654276	13.269562705097243	0.0040884843760017	0.0422796892978973	13.247466607009054	3	8.460024314731586e-06	0.00011825033986016668
CLIC1	10.542237403005688	0.014477096877277	0.10972838328800999	16.734996396803044	0.0008011996560091	0.0117688412885741	12.413212631314194	0.0060937514552059	0.05853239063805	13.23014881037431	3	8.645132909093156e-06	0.00012055270831371059
WIPF1	15.719440198220784	0.0012944929738828	0.015360889398006	9.874582607108813	0.0196628726535667	0.1514963546559991	14.025190898091054	0.0028710634011550004	0.0318015819182639	13.206404567806885	3	8.905457437120343e-06	0.00012359980539195778
NPR1	24.440669123641914	2.020976134172992e-05	0.0003987061558528				8.845850614145009	0.0314121710904131	0.2086724541465501	16.643259868893466	2	9.235165368738775e-06	0.00012802559259711142
SLC9A3R1	12.650920195614695	0.0054556732026865	0.0513840812056564	8.685990485783991	0.0337707002476581	0.2230903571204984	18.098444757085453	0.0004197572482865	0.006295736861708	13.145118479494712	3	9.613737064967787e-06	0.00013311761217007505
EVL	11.23895306543036	0.010501510516333001	0.0852569710674017	18.022603719201673	0.0004351533070671	0.0069576392702978	10.132470068315662	0.0174730124859262	0.1343179790489881	13.131342284315894	3	9.780457362659092e-06	0.00013526772902157166
VAV1	16.34963832740522	0.0009613552379042	0.0118629009279617	5.236789983998556	0.1552569819035002	0.5672609748314441	17.7044844777543	0.0005060897731857	0.0073510084128155	13.09697092971936	3	1.02089838176647e-05	0.00014053694254235747
