	mean_A_value	variance	intercept
0	10.745590394364099	0.1658798437768735	0.1923248701848009
1	11.388770782798659	0.1564374781439394	0.17198031626626184
2	11.799512404847095	0.15849247329032792	0.17369784705157662
3	12.105833845880857	0.15882373479546538	0.1673835550843464
4	12.355647307226022	0.1443979061628468	0.13755168183376876
5	12.577869104060232	0.13181995209531128	0.12333358500298822
6	12.775472352921524	0.12546168167789867	0.10664227033172712
7	12.954911701601757	0.1203116750513111	0.11205479943103248
8	13.121143700916797	0.12348520678946254	0.11271836289538889
9	13.2746337405733	0.11884219491678176	0.09581860296772296
10	13.410855918282628	0.12532741288912808	0.08736637643687402
11	13.537434488964786	0.138464060049941	0.08827151294028987
12	13.660235731180387	0.1442715197052447	0.0933635167279467
13	13.780573959985176	0.17910088972088267	0.10667476071122803
14	13.900213686408915	0.1656590255720663	0.08689180276272505
15	14.014198831852106	0.15089043829413265	0.06693602500531191
16	14.122006404203248	0.12642267192629636	0.06544834957393399
17	14.221430871925113	0.10965354936720208	0.04664804917880441
18	14.320080033466986	0.11965230051936085	0.050018680214821414
19	14.4178586865931	0.11111440422893114	0.03669410824821141
20	14.518395654094078	0.112595096920226	0.020638670446844587
21	14.6166737458732	0.11895403571274522	0.01416304658077685
22	14.71233056820687	0.10490039796171478	0.007075339123351821
23	14.800252050315356	0.10336725624245113	0.02182041173653442
24	14.881683231600803	0.10392302801679822	0.011826601088085245
25	14.959673995053523	0.09174401096052882	0.013167522522378421
26	15.03542056638752	0.08670202675606195	0.012084304665161855
27	15.114872760586964	0.08904624414532766	0.020014890464361536
28	15.194350277742801	0.08023961363727312	0.03134026462461261
29	15.27447282635304	0.07479603888576902	0.04344872182420776
30	15.352445987452814	0.07621550413872162	0.0463901666459422
31	15.4263167876251	0.06745456389223058	0.04601040950711186
32	15.495877168116667	0.07319768802856652	0.048510497315377966
33	15.56276554468227	0.07876920892887854	0.04490054620257818
34	15.631385101032949	0.07419056014711342	0.04690526649529179
35	15.699090215537018	0.08683198168983426	0.04297392540271605
36	15.768413463705963	0.09335704069025676	0.0334477750712497
37	15.837798129480536	0.0907202152601054	0.024512457640508488
38	15.904782659743336	0.09618075928468385	-0.0013558944740922542
39	15.973181733061203	0.084792875237881	-0.011519566868889374
40	16.03981178844686	0.07482441617565301	-0.004195926589876514
41	16.105402516435312	0.06600309419800801	-0.000896299910979484
42	16.1714842118276	0.06850764721976092	0.020949402805629805
43	16.236161276584475	0.06954755092609397	0.021309620074715693
44	16.30020526077924	0.0741398564085702	0.0019609958712672538
45	16.364599563093435	0.08345810025936087	-0.00476449977664794
46	16.428122718198598	0.09454048423577206	-0.01289442909686717
47	16.490594940883625	0.09105789865894455	-0.024840357277897542
48	16.551335654332647	0.0908895108563019	-0.021865764194718567
49	16.609119288503038	0.08622954265826085	0.003261039566826435
50	16.66535279744239	0.09753971836792302	-0.010032768469345182
51	16.723385040259785	0.09096828412942687	-0.014534933056508952
52	16.78428452075618	0.09209333020232874	-0.01463311580978811
53	16.84685991734485	0.10364088615791879	-0.03335138177130574
54	16.909394705418613	0.09054158675593026	-0.004790347946750843
55	16.971078711486125	0.09914428477951141	-0.0007648871928106445
56	17.03185591589981	0.09549023167633669	0.011205141283973034
57	17.09561314631776	0.08874210961595769	0.006142036789781897
58	17.15957155539425	0.08102741071343375	-0.01004850304044216
59	17.22321867019273	0.08856797510154041	0.003891558243236472
60	17.286005872185587	0.08740753785776982	-0.0012774892506016609
61	17.347779849116257	0.07303421285634575	-0.009218343728670052
62	17.40977975336659	0.08083976141428906	0.0013126427634937358
63	17.471594665686965	0.06901188930743739	0.006743147139121669
64	17.53786342298671	0.06476941376363227	0.009682881386972276
65	17.605748969006992	0.0805960144542167	0.016380900901482684
66	17.675697030843068	0.09058167133927209	-0.0044226530888244455
67	17.751887398139786	0.09004661401370029	-0.014404709348923938
68	17.82863255582181	0.0881971736686581	-0.01357231324047692
69	17.91043643077917	0.07927814636551864	-0.012225057049026185
70	17.999981610353935	0.06805225474438815	0.005820800031681583
71	18.09398045438623	0.06764187726263238	-0.0054997011591461815
72	18.197027010111437	0.0739733651048271	-0.013310225101543605
73	18.29988690474599	0.07479023764542903	-0.02537788111776275
74	18.402215988436843	0.07503677920057601	-0.031793169412335134
75	18.511849927575167	0.07951527489220789	-0.02490872169243998
76	18.625061888781094	0.07815710328007257	-0.01965935752574506
77	18.75364080938438	0.06622458445596882	-0.006625826308211035
78	18.89882122423567	0.07042879740804814	-0.005767311214500237
79	19.0661207183519	0.07130238152369647	-0.00603165389069373
80	19.290124624569415	0.07178915097494877	-0.0024901099677229525
81	19.60725238795606	0.08371537478423872	0.011658885147200622
82	19.928286656701246	0.08039249813134164	0.017185050084458173
83	20.169722648865303	0.07827877036313466	0.034523936404556116
84	20.503461333117674	0.08807510015375598	0.05654952161930625
